fluid_id,family,conc,source,true_cP,n_rpms,n_flow,A0,R2_powerlaw,gammadot_min,gammadot_max,mu_app_low_cP,K_consistency_cP
Carbopol-980|0.3%,Carbopol-980,0.3%,Carbopol-980,,4,-0.15132332133165316,8.419824700197262,0.9279485708966452,0.7999999999999999,1.9999999999999998,43671.98636500068,33777.55327664608
Carbopol-980|0.4%,Carbopol-980,0.4%,Carbopol-980,,4,-0.0019285682756353673,9.066521563684407,0.9806671347854192,0.19999999999999998,0.7999999999999999,93066.50717430208,18555.616975683653
PEG-300K|10%,PEG-300K,10%,PEG,7158.0,4,0.09065240792410378,47.86633599198789,0.8847739928610345,5.999999999999999,17.999999999999996,39141.849689411414,199641.7235914125
PEG-300K|5%,PEG-300K,5%,PEG,577.0,4,0.6055516357990683,1.6793983388716756,0.9398258763750446,99.99999999999999,219.99999999999997,7106.768892522048,43708.80379963988
PEG-600K|10%,PEG-600K,10%,PEG,64250.0,4,0.5011819931213733,27.699774562092237,0.3724420977584286,1.1999999999999997,1.7999999999999998,68839.73640540119,75393.90361377552
PEG-600K|5%,PEG-600K,5%,PEG,3254.0,4,-0.03543926007954323,61.781075321550624,0.9109089707007314,9.999999999999998,39.99999999999999,30546.417399917158,331435.89543265547
PEG-600K|6.5%,PEG-600K,6.5%,PEG,4109.0,1,,,,23.999999999999996,23.999999999999996,19294.50967074783,
Sepineo|1%,Sepineo,1%,Sepineo,2148.0,1,,,,45.99999999999999,45.99999999999999,9453.905698487215,
Sepineo|1.5%,Sepineo,1.5%,Sepineo,17240.0,1,,,,5.799999999999999,5.799999999999999,23642.722786996965,
Sepineo|2%,Sepineo,2%,Sepineo,50110.0,4,0.3322775834715863,12.930073934826813,0.9843885231378144,0.9999999999999999,3.9999999999999996,47687.96516140862,47687.96516140861
Solagum|1%,Solagum,1%,Solagum,522.0,1,,,,189.99999999999997,189.99999999999997,5093.135382151894,
Solagum|2%,Solagum,2%,Solagum,35860.0,4,0.16390568420038498,16.271759187407056,0.9959757750261232,1.4,5.6,47435.957840817,62846.99174229325
Solagum|3%,Solagum,3%,Solagum,130699.99999999999,4,0.1484372465852105,21.99144539677293,0.9755383760941247,0.39999999999999997,1.5999999999999999,93941.98946480846,43051.55710252371
